Localidad,Especie,Tiempo,Time_2,Horas,Minutos,Minutos_Decimales,Horas_Decimales,Station
El Salto,Sylvilagus floridanus,17:07:52,0.713796296,17,7,0.116666667,17.11666667,Seca
Las Dalias,Leopardus wiedii,17:08:30,0.714236111,17,8,0.133333333,17.13333333,Lluvia
El Aguita 2,Panthera onca,17:08:36,0.714305556,17,8,0.133333333,17.13333333,Lluvia
Joya Oscura,Nasua narica,17:08:47,0.71443287,17,8,0.133333333,17.13333333,Lluvia
Agua Linda,Ursus americanus,17:09:32,0.714953704,17,9,0.15,17.15,Seca
Esteban,Panthera onca,17:10:36,0.715694444,17,10,0.166666667,17.16666667,Lluvia
Puerto de las Palomas,Ursus americanus,17:10:43,0.715775463,17,10,0.166666667,17.16666667,Seca
Puerto de las Palomas,Eira barbara,17:11:32,0.716342593,17,11,0.183333333,17.18333333,Lluvia
Puerto de las Palomas,Eira barbara,17:11:55,0.716608796,17,11,0.183333333,17.18333333,Lluvia
El Salto,Leopardus wiedii,17:12:19,0.716886574,17,12,0.2,17.2,Seca
La Corneta,Mazama temama,17:16:17,0.719641204,17,16,0.266666667,17.26666667,Lluvia
Las Dalias,Mazama temama,17:17:05,0.720196759,17,17,0.283333333,17.28333333,Lluvia
Joya Oscura 2,Puma concolor,17:17:54,0.720763889,17,17,0.283333333,17.28333333,Lluvia
Puerto de las Palomas,Ursus americanus,17:19:54,0.722152778,17,19,0.316666667,17.31666667,Lluvia
Casa de Piedra,Ursus americanus,17:20:59,0.722905093,17,20,0.333333333,17.33333333,Lluvia
El Salto,Didelphis virginiana,17:21:10,0.723032407,17,21,0.35,17.35,Seca
Esteban,Nasua narica,17:21:45,0.7234375,17,21,0.35,17.35,Seca
El Salto,Mazama temama,17:23:29,0.724641204,17,23,0.383333333,17.38333333,Seca
La Corneta,Ursus americanus,17:25:33,0.726076389,17,25,0.416666667,17.41666667,Seca
Cañon del Diablo ,Puma concolor,17:27:09,0.7271875,17,27,0.45,17.45,Lluvia
El Elefante,Ursus americanus,17:30:02,0.729189815,17,30,0.5,17.5,Lluvia
El Tigre,Nasua narica,17:33:30,0.731597222,17,33,0.55,17.55,Lluvia
Agua Linda,Mazama temama,17:34:41,0.732418981,17,34,0.566666667,17.56666667,Seca
La Perra,Nasua narica,17:34:52,0.732546296,17,34,0.566666667,17.56666667,Lluvia
Joya Oscura,Mazama temama,17:35:16,0.732824074,17,35,0.583333333,17.58333333,Lluvia
Joya Oscura 2,Mazama temama,17:38:36,0.735138889,17,38,0.633333333,17.63333333,Lluvia
Puerto de las Palomas,Puma concolor,17:39:15,0.735590278,17,39,0.65,17.65,Seca
Casa de Piedra,Dasypus novemcinctus,17:40:27,0.736423611,17,40,0.666666667,17.66666667,Lluvia
La Corneta,Mazama temama,17:42:22,0.73775463,17,42,0.7,17.7,Lluvia
El Aguita,Mazama temama,17:42:30,0.737847222,17,42,0.7,17.7,Lluvia
El Aguita,Mazama temama,17:42:54,0.738125,17,42,0.7,17.7,Lluvia
El agua de Simon,Didelphis virginiana,17:44:23,0.739155093,17,44,0.733333333,17.73333333,Seca
El Salto,Sylvilagus floridanus,17:44:31,0.739247685,17,44,0.733333333,17.73333333,Seca
El Salto,Sylvilagus floridanus,17:44:46,0.739421296,17,44,0.733333333,17.73333333,Seca
Agua Linda,Ursus americanus,17:44:47,0.73943287,17,44,0.733333333,17.73333333,Seca
Valle Verde del Charco ,Eira barbara,17:45:08,0.739675926,17,45,0.75,17.75,Seca
El Aguita,Mazama temama,17:47:00,0.740972222,17,47,0.783333333,17.78333333,Lluvia
El Aguita,Mazama temama,17:48:28,0.741990741,17,48,0.8,17.8,Seca
Joya Oscura 2,Mazama temama,17:51:15,0.743923611,17,51,0.85,17.85,Seca
Esteban,Nasua narica,17:51:44,0.744259259,17,51,0.85,17.85,Seca
El Tigre,Dicotyles tajacu,17:52:13,0.744594907,17,52,0.866666667,17.86666667,Seca
El Aguita,Panthera onca,17:52:36,0.744861111,17,52,0.866666667,17.86666667,Seca
El Salto,Didelphis virginiana,17:52:55,0.745081019,17,52,0.866666667,17.86666667,Seca
Puerto de las Palomas,Ursus americanus,17:53:33,0.745520833,17,53,0.883333333,17.88333333,Lluvia
Joya Oscura,Mazama temama,17:53:58,0.745810185,17,53,0.883333333,17.88333333,Lluvia
Agua Linda,Mazama temama,17:55:06,0.746597222,17,55,0.916666667,17.91666667,Lluvia
El Aguita,Mazama temama,17:55:32,0.746898148,17,55,0.916666667,17.91666667,Lluvia
Agua Linda,Mazama temama,17:55:36,0.746944444,17,55,0.916666667,17.91666667,Lluvia
Puerto de las Palomas,Sylvilagus floridanus,17:56:03,0.747256944,17,56,0.933333333,17.93333333,Seca
El Aguita 2,Puma concolor,17:56:10,0.747337963,17,56,0.933333333,17.93333333,Seca
Joya Oscura,Mazama temama,17:57:31,0.748275463,17,57,0.95,17.95,Lluvia
Esteban,Nasua narica,17:57:38,0.748356481,17,57,0.95,17.95,Seca
Las Dalias,Mazama temama,17:58:12,0.74875,17,58,0.966666667,17.96666667,Lluvia
Esteban,Nasua narica,17:58:18,0.748819444,17,58,0.966666667,17.96666667,Seca
Joya Oscura 2,Mazama temama,17:58:55,0.749247685,17,58,0.966666667,17.96666667,Seca
El Tigre,Panthera onca,18:00:37,0.750428241,18,0,0,18,Seca
El Salto,Sylvilagus floridanus,18:01:33,0.751076389,18,1,0.016666667,18.01666667,Seca
El Tigre,Puma concolor,18:04:06,0.752847222,18,4,0.066666667,18.06666667,Seca
El Tigre,Leopardus pardalis,18:04:20,0.753009259,18,4,0.066666667,18.06666667,Lluvia
Agua Linda,Mazama temama,18:04:24,0.753055556,18,4,0.066666667,18.06666667,Seca
El Tigre,Odocoileus virginianus,18:05:34,0.753865741,18,5,0.083333333,18.08333333,Lluvia
Agua Linda,Mazama temama,18:05:48,0.754027778,18,5,0.083333333,18.08333333,Lluvia
La Corneta,Ursus americanus,18:05:56,0.75412037,18,5,0.083333333,18.08333333,Seca
Agua Linda,Mazama temama,18:06:10,0.754282407,18,6,0.1,18.1,Seca
El Salto,Ursus americanus,18:08:20,0.755787037,18,8,0.133333333,18.13333333,Seca
El Aguita,Puma concolor,18:08:38,0.75599537,18,8,0.133333333,18.13333333,Lluvia
El Tigre,Leopardus pardalis,18:09:37,0.756678241,18,9,0.15,18.15,Seca
Las Dalias,Mazama temama,18:09:40,0.756712963,18,9,0.15,18.15,Lluvia
Puerto de las Palomas,Ursus americanus,18:10:25,0.757233796,18,10,0.166666667,18.16666667,Lluvia
El Elefante,Mazama temama,18:11:04,0.757685185,18,11,0.183333333,18.18333333,Seca
Casa de Piedra,Cuniculus paca,18:11:22,0.757893519,18,11,0.183333333,18.18333333,Lluvia
El Salto,Sylvilagus floridanus,18:11:40,0.758101852,18,11,0.183333333,18.18333333,Seca
Puerto de las Palomas,Ursus americanus,18:13:30,0.759375,18,13,0.216666667,18.21666667,Lluvia
Puerto de las Palomas,Eira barbara,18:13:42,0.759513889,18,13,0.216666667,18.21666667,Seca
Agua Linda,Sylvilagus floridanus,18:15:06,0.760486111,18,15,0.25,18.25,Lluvia
El Salto,Didelphis virginiana,18:15:34,0.760810185,18,15,0.25,18.25,Seca
Puerto de las Palomas,Eira barbara,18:16:20,0.761342593,18,16,0.266666667,18.26666667,Lluvia
El Salto,Sylvilagus floridanus,18:16:56,0.761759259,18,16,0.266666667,18.26666667,Seca
Puerto de las Palomas 2,Ursus americanus,18:17:27,0.762118056,18,17,0.283333333,18.28333333,Lluvia
Agua Linda,Eira barbara,18:19:25,0.763483796,18,19,0.316666667,18.31666667,Lluvia
El Tigre,Dasypus novemcinctus,18:20:02,0.763912037,18,20,0.333333333,18.33333333,Lluvia
Joya Oscura,Ursus americanus,18:21:08,0.764675926,18,21,0.35,18.35,Seca
Cañon del Diablo ,Mazama temama,18:22:03,0.7653125,18,22,0.366666667,18.36666667,Lluvia
Las Dalias,Ursus americanus,18:23:10,0.766087963,18,23,0.383333333,18.38333333,Lluvia
La Corneta,Conepatus leuconotus,18:24:14,0.766828704,18,24,0.4,18.4,Seca
Las Fabricas,Panthera onca,18:24:16,0.766851852,18,24,0.4,18.4,Lluvia
Cerro del Pilón,Puma concolor,18:24:18,0.766875,18,24,0.4,18.4,Seca
Puerto de las Palomas,Mazama temama,18:25:57,0.768020833,18,25,0.416666667,18.41666667,Lluvia
Puerto de las Palomas,Leopardus wiedii,18:26:06,0.768125,18,26,0.433333333,18.43333333,Seca
Agua Linda,Mazama temama,18:26:18,0.768263889,18,26,0.433333333,18.43333333,Lluvia
La Tableta,Urocyon cinereoargenteus,18:26:23,0.768321759,18,26,0.433333333,18.43333333,Lluvia
Puerto de las Palomas,Eira barbara,18:27:23,0.769016204,18,27,0.45,18.45,Seca
Agua Linda,Mazama temama,18:27:54,0.769375,18,27,0.45,18.45,Lluvia
Agua Linda,Ursus americanus,18:28:48,0.77,18,28,0.466666667,18.46666667,Seca
Agua Linda,Ursus americanus,18:30:53,0.771446759,18,30,0.5,18.5,Lluvia
Las Dalias,Sylvilagus floridanus,18:31:54,0.772152778,18,31,0.516666667,18.51666667,Seca
Joya Oscura 2,Ursus americanus,18:34:15,0.773784722,18,34,0.566666667,18.56666667,Lluvia
El Aguita,Conepatus leuconotus,18:34:25,0.773900463,18,34,0.566666667,18.56666667,Seca
Joya Oscura,Nasua narica,18:35:32,0.774675926,18,35,0.583333333,18.58333333,Seca
Valle Verde del Charco ,Ursus americanus,18:35:37,0.774733796,18,35,0.583333333,18.58333333,Lluvia
Esteban,Nasua narica,18:35:50,0.774884259,18,35,0.583333333,18.58333333,Seca
El Salto,Mazama temama,18:36:13,0.775150463,18,36,0.6,18.6,Seca
Agua Linda,Mazama temama,18:36:41,0.775474537,18,36,0.6,18.6,Lluvia
La Tableta 2,Mazama temama,18:36:52,0.775601852,18,36,0.6,18.6,Seca
Joya Oscura,Mazama temama,18:37:00,0.775694444,18,37,0.616666667,18.61666667,Lluvia
Joya Oscura,Mazama temama,18:37:56,0.776342593,18,37,0.616666667,18.61666667,Lluvia
Esteban,Nasua narica,18:37:57,0.776354167,18,37,0.616666667,18.61666667,Seca
El Aguita 2,Nasua narica,18:38:15,0.7765625,18,38,0.633333333,18.63333333,Seca
Casa de Piedra,Puma concolor,18:38:18,0.776597222,18,38,0.633333333,18.63333333,Lluvia
El Elefante,Sylvilagus floridanus,18:38:25,0.776678241,18,38,0.633333333,18.63333333,Lluvia
Casa de Piedra,Didelphis virginiana,18:38:31,0.776747685,18,38,0.633333333,18.63333333,Seca
Agua Linda,Puma concolor,18:38:42,0.776875,18,38,0.633333333,18.63333333,Lluvia
Puerto de las Palomas,Leopardus wiedii,18:40:02,0.777800926,18,40,0.666666667,18.66666667,Lluvia
La Corneta,Ursus americanus,18:40:05,0.777835648,18,40,0.666666667,18.66666667,Seca
Puerto de las Palomas,Ursus americanus,18:40:20,0.778009259,18,40,0.666666667,18.66666667,Lluvia
El Aguita 2,Mazama temama,18:40:58,0.778449074,18,40,0.666666667,18.66666667,Lluvia
El Aguita 2,Mazama temama,18:41:57,0.779131944,18,41,0.683333333,18.68333333,Lluvia
Valle Verde del Charco ,Mazama temama,18:42:43,0.779664352,18,42,0.7,18.7,Lluvia
El Aguita,Mazama temama,18:44:43,0.781053241,18,44,0.733333333,18.73333333,Lluvia
El Aguita,Mazama temama,18:44:45,0.781076389,18,44,0.733333333,18.73333333,Seca
Joya Oscura,Mazama temama,18:45:11,0.781377315,18,45,0.75,18.75,Lluvia
Casa de Piedra,Mazama temama,18:45:30,0.781597222,18,45,0.75,18.75,Lluvia
Agua Linda,Ursus americanus,18:46:39,0.782395833,18,46,0.766666667,18.76666667,Lluvia
Puerto de las Palomas,Mazama temama,18:46:42,0.782430556,18,46,0.766666667,18.76666667,Seca
Puerto de las Palomas,Sylvilagus floridanus,18:47:03,0.782673611,18,47,0.783333333,18.78333333,Seca
El Aguita 2,Mazama temama,18:48:28,0.783657407,18,48,0.8,18.8,Seca
La Corneta,Ursus americanus,18:48:55,0.783969907,18,48,0.8,18.8,Lluvia
El Elefante,Ursus americanus,18:51:42,0.785902778,18,51,0.85,18.85,Lluvia
Agua Linda,Mazama temama,18:51:55,0.786053241,18,51,0.85,18.85,Lluvia
El Salto,Leopardus wiedii,18:52:12,0.78625,18,52,0.866666667,18.86666667,Seca
Puerto de las Palomas 2,Puma concolor,18:53:15,0.786979167,18,53,0.883333333,18.88333333,Lluvia
El Salto,Sylvilagus floridanus,18:54:08,0.787592593,18,54,0.9,18.9,Seca
Casa de Piedra,Mazama temama,18:54:12,0.787638889,18,54,0.9,18.9,Lluvia
La Tableta 2,Sylvilagus floridanus,18:54:21,0.787743056,18,54,0.9,18.9,Lluvia
Las Dalias,Ursus americanus,18:54:40,0.787962963,18,54,0.9,18.9,Seca
El agua de Simon,Ursus americanus,18:55:00,0.788194444,18,55,0.916666667,18.91666667,Seca
El Aguita 2,Puma concolor,18:55:43,0.78869213,18,55,0.916666667,18.91666667,Seca
Agua Linda,Mazama temama,18:56:17,0.789085648,18,56,0.933333333,18.93333333,Seca
Agua Linda,Dasypus novemcinctus,18:56:26,0.789189815,18,56,0.933333333,18.93333333,Lluvia
El Salto,Mazama temama,18:57:32,0.789953704,18,57,0.95,18.95,Seca
Agua Linda,Sylvilagus floridanus,18:57:55,0.790219907,18,57,0.95,18.95,Seca
Joya Oscura,Leopardus wiedii,18:58:25,0.79056713,18,58,0.966666667,18.96666667,Seca
La Tableta 2,Mazama temama,18:58:42,0.790763889,18,58,0.966666667,18.96666667,Lluvia
Joya Oscura,Nasua narica,19:00:39,0.792118056,19,0,0,19,Lluvia
Esteban,Herpailurus yagouaroundi,19:02:04,0.793101852,19,2,0.033333333,19.03333333,Seca
Joya Oscura,Urocyon cinereoargenteus,19:02:38,0.79349537,19,2,0.033333333,19.03333333,Seca
El Salto,Mazama temama,19:03:20,0.793981481,19,3,0.05,19.05,Seca
Las Dalias,Puma concolor,19:03:28,0.794074074,19,3,0.05,19.05,Seca
El Salto,Mazama temama,19:03:55,0.794386574,19,3,0.05,19.05,Seca
La Tableta 2,Mazama temama,19:05:17,0.795335648,19,5,0.083333333,19.08333333,Lluvia
Joya Oscura,Panthera onca,19:05:20,0.79537037,19,5,0.083333333,19.08333333,Lluvia
Agua Linda,Dasypus novemcinctus,19:05:26,0.795439815,19,5,0.083333333,19.08333333,Lluvia
La Tableta 2,Sylvilagus floridanus,19:06:06,0.795902778,19,6,0.1,19.1,Seca
Puerto de las Palomas,Conepatus leuconotus,19:06:30,0.796180556,19,6,0.1,19.1,Seca
El Salto,Sylvilagus floridanus,19:06:48,0.796388889,19,6,0.1,19.1,Seca
El Salto,Sylvilagus floridanus,19:06:49,0.796400463,19,6,0.1,19.1,Seca
El Salto,Didelphis virginiana,19:07:09,0.796631944,19,7,0.116666667,19.11666667,Seca
La Corneta,Mazama temama,19:07:53,0.797141204,19,7,0.116666667,19.11666667,Seca
La Corneta,Mazama temama,19:07:57,0.7971875,19,7,0.116666667,19.11666667,Lluvia
Agua Linda,Mazama temama,19:08:27,0.797534722,19,8,0.133333333,19.13333333,Lluvia
El Aguita 2,Leopardus wiedii,19:09:31,0.798275463,19,9,0.15,19.15,Seca
Agua Linda,Ursus americanus,19:09:36,0.798333333,19,9,0.15,19.15,Lluvia
La Tableta,Sylvilagus floridanus,19:12:51,0.800590278,19,12,0.2,19.2,Seca
Puerto de las Palomas,Mazama temama,19:13:47,0.801238426,19,13,0.216666667,19.21666667,Lluvia
Puerto de las Palomas,Puma concolor,19:13:53,0.80130787,19,13,0.216666667,19.21666667,Lluvia
Las Dalias,Urocyon cinereoargenteus,19:13:54,0.801319444,19,13,0.216666667,19.21666667,Seca
Las Dalias,Mazama temama,19:15:00,0.802083333,19,15,0.25,19.25,Lluvia
La Corneta,Mazama temama,19:15:13,0.802233796,19,15,0.25,19.25,Lluvia
Agua Linda,Ursus americanus,19:15:16,0.802268519,19,15,0.25,19.25,Seca
Puerto de las Palomas,Ursus americanus,19:15:55,0.802719907,19,15,0.25,19.25,Seca
Agua Linda,Mazama temama,19:15:58,0.80275463,19,15,0.25,19.25,Seca
Valle Verde del Charco ,Mazama temama,19:17:32,0.803842593,19,17,0.283333333,19.28333333,Lluvia
El Aguita 2,Mazama temama,19:17:55,0.804108796,19,17,0.283333333,19.28333333,Seca
Puerto de las Palomas,Mazama temama,19:17:58,0.804143519,19,17,0.283333333,19.28333333,Seca
La Corneta,Mazama temama,19:18:07,0.804247685,19,18,0.3,19.3,Seca
Casa de Piedra,Ursus americanus,19:18:58,0.804837963,19,18,0.3,19.3,Lluvia
El Infiernillo,Ursus americanus,19:19:00,0.804861111,19,19,0.316666667,19.31666667,Lluvia
Las Dalias,Ursus americanus,19:19:11,0.804988426,19,19,0.316666667,19.31666667,Lluvia
El Salto,Puma concolor,19:19:11,0.804988426,19,19,0.316666667,19.31666667,Lluvia
La Tableta 2,Sylvilagus floridanus,19:19:19,0.805081019,19,19,0.316666667,19.31666667,Seca
Casa de Piedra,Didelphis virginiana,19:19:19,0.805081019,19,19,0.316666667,19.31666667,Seca
Cueva de Don Amador,Eira barbara,19:19:24,0.805138889,19,19,0.316666667,19.31666667,Lluvia
El Aguita 2,Mazama temama,19:20:29,0.805891204,19,20,0.333333333,19.33333333,Lluvia
La Tableta 2,Sylvilagus floridanus,19:20:51,0.806145833,19,20,0.333333333,19.33333333,Lluvia
El Tigre,Panthera onca,19:20:51,0.806145833,19,20,0.333333333,19.33333333,Lluvia
El Salto,Didelphis virginiana,19:20:56,0.806203704,19,20,0.333333333,19.33333333,Seca
La Tableta 2,Sylvilagus floridanus,19:21:19,0.806469907,19,21,0.35,19.35,Seca
La Corneta,Ursus americanus,19:21:34,0.806643519,19,21,0.35,19.35,Lluvia
El Salto,Didelphis virginiana,19:23:22,0.807893519,19,23,0.383333333,19.38333333,Seca
La Tableta 2,Sylvilagus floridanus,19:23:29,0.807974537,19,23,0.383333333,19.38333333,Lluvia
Cañon del Diablo ,Mazama temama,19:23:29,0.807974537,19,23,0.383333333,19.38333333,Lluvia
La Perra,Ursus americanus,19:25:41,0.809502315,19,25,0.416666667,19.41666667,Seca
El Aguita 2,Ursus americanus,19:25:47,0.809571759,19,25,0.416666667,19.41666667,Seca
El Elefante,Sylvilagus floridanus,19:26:14,0.809884259,19,26,0.433333333,19.43333333,Seca
Las Dalias,Mazama temama,19:26:18,0.809930556,19,26,0.433333333,19.43333333,Lluvia
Joya Oscura,Mazama temama,19:27:31,0.810775463,19,27,0.45,19.45,Lluvia
El Aguita 2,Mazama temama,19:27:39,0.810868056,19,27,0.45,19.45,Seca
Joya Oscura 2,Mazama temama,19:27:47,0.810960648,19,27,0.45,19.45,Seca
Esteban,Puma concolor,19:28:15,0.811284722,19,28,0.466666667,19.46666667,Seca
El Salto,Didelphis virginiana,19:28:31,0.811469907,19,28,0.466666667,19.46666667,Lluvia
Agua Linda,Sylvilagus floridanus,19:31:42,0.813680556,19,31,0.516666667,19.51666667,Lluvia
Joya Oscura,Nasua narica,19:32:54,0.814513889,19,32,0.533333333,19.53333333,Lluvia
El Aguita 2,Mazama temama,19:33:20,0.814814815,19,33,0.55,19.55,Seca
El Tigre,Urocyon cinereoargenteus,19:33:36,0.815,19,33,0.55,19.55,Seca
El Aguita,Leopardus pardalis,19:34:44,0.815787037,19,34,0.566666667,19.56666667,Seca
Joya Oscura,Nasua narica,19:34:52,0.81587963,19,34,0.566666667,19.56666667,Lluvia
La Tableta,Mazama temama,19:35:09,0.816076389,19,35,0.583333333,19.58333333,Lluvia
Agua Linda,Mazama temama,19:35:59,0.816655093,19,35,0.583333333,19.58333333,Lluvia
La Tableta 2,Sylvilagus floridanus,19:36:03,0.816701389,19,36,0.6,19.6,Seca
Valle Verde del Charco ,Mazama temama,19:36:52,0.817268519,19,36,0.6,19.6,Lluvia
La Tableta,Mazama temama,19:37:09,0.817465278,19,37,0.616666667,19.61666667,Lluvia
Puerto de las Palomas,Sylvilagus floridanus,19:37:38,0.817800926,19,37,0.616666667,19.61666667,Seca
Las Dalias,Puma concolor,19:37:39,0.8178125,19,37,0.616666667,19.61666667,Lluvia
El Salto,Didelphis virginiana,19:38:11,0.81818287,19,38,0.633333333,19.63333333,Seca
El Salto,Sylvilagus floridanus,19:38:32,0.818425926,19,38,0.633333333,19.63333333,Lluvia
La Tableta 2,Sylvilagus floridanus,19:38:53,0.818668981,19,38,0.633333333,19.63333333,Seca
La Corneta,Leopardus wiedii,19:40:31,0.819803241,19,40,0.666666667,19.66666667,Seca
Agua Linda,Sylvilagus floridanus,19:41:07,0.820219907,19,41,0.683333333,19.68333333,Lluvia
El agua de Simon,Ursus americanus,19:41:25,0.820428241,19,41,0.683333333,19.68333333,Lluvia
La Tableta 2,Sylvilagus floridanus,19:42:34,0.821226852,19,42,0.7,19.7,Seca
Agua Linda,Sylvilagus floridanus,19:42:56,0.821481481,19,42,0.7,19.7,Seca
El Aguita,Leopardus wiedii,19:43:35,0.82193287,19,43,0.716666667,19.71666667,Seca
La Tableta 2,Sylvilagus floridanus,19:43:38,0.821967593,19,43,0.716666667,19.71666667,Seca
Agua Linda,Sylvilagus floridanus,19:43:49,0.822094907,19,43,0.716666667,19.71666667,Seca
Puerto de las Palomas,Ursus americanus,19:44:12,0.822361111,19,44,0.733333333,19.73333333,Seca
Las Dalias,Ursus americanus,19:44:40,0.822685185,19,44,0.733333333,19.73333333,Lluvia
Agua Linda,Sylvilagus floridanus,19:46:36,0.824027778,19,46,0.766666667,19.76666667,Seca
Casa de Piedra,Mazama temama,19:47:00,0.824305556,19,47,0.783333333,19.78333333,Lluvia
Cerro del Pilón,Sylvilagus floridanus,19:47:13,0.824456019,19,47,0.783333333,19.78333333,Seca
Joya Oscura 2,Ursus americanus,19:47:14,0.824467593,19,47,0.783333333,19.78333333,Seca
Agua Linda,Ursus americanus,19:48:24,0.825277778,19,48,0.8,19.8,Lluvia
Cerro del Pilón,Ursus americanus,19:48:57,0.825659722,19,48,0.8,19.8,Seca
Puerto de las Palomas 2,Ursus americanus,19:49:22,0.825949074,19,49,0.816666667,19.81666667,Seca
La Corneta,Mazama temama,19:49:39,0.826145833,19,49,0.816666667,19.81666667,Seca
Valle Verde del Charco ,Ursus americanus,19:49:44,0.826203704,19,49,0.816666667,19.81666667,Lluvia
El Salto,Didelphis virginiana,19:50:29,0.826724537,19,50,0.833333333,19.83333333,Seca
Valle Verde del Charco ,Mazama temama,19:51:26,0.827384259,19,51,0.85,19.85,Lluvia
La Corneta,Didelphis virginiana,19:51:41,0.82755787,19,51,0.85,19.85,Seca
Agua Linda,Sylvilagus floridanus,19:52:01,0.827789352,19,52,0.866666667,19.86666667,Lluvia
Joya Oscura 2,Mazama temama,19:52:13,0.827928241,19,52,0.866666667,19.86666667,Seca
El agua de Simon,Ursus americanus,19:52:50,0.828356481,19,52,0.866666667,19.86666667,Seca
El Salto,Conepatus leuconotus,19:53:15,0.828645833,19,53,0.883333333,19.88333333,Seca
Agua Linda,Sylvilagus floridanus,19:53:41,0.828946759,19,53,0.883333333,19.88333333,Seca
El agua de Simon,Ursus americanus,19:54:19,0.829386574,19,54,0.9,19.9,Seca
Agua Linda,Mazama temama,19:54:50,0.82974537,19,54,0.9,19.9,Seca
Agua Linda,Sylvilagus floridanus,19:54:58,0.829837963,19,54,0.9,19.9,Seca
El Tigre,Odocoileus virginianus,19:55:13,0.830011574,19,55,0.916666667,19.91666667,Lluvia
El Tigre,Odocoileus virginianus,19:55:13,0.830011574,19,55,0.916666667,19.91666667,Lluvia
Agua Linda,Sylvilagus floridanus,19:55:32,0.830231481,19,55,0.916666667,19.91666667,Seca
Puerto de las Palomas,Sylvilagus floridanus,19:55:49,0.830428241,19,55,0.916666667,19.91666667,Lluvia
Puerto de las Palomas,Ursus americanus,19:55:55,0.830497685,19,55,0.916666667,19.91666667,Lluvia
